cycle, observation, reward, action, explored, explore_rate, total reward, average reward
196, 0, 1, 0, 0, 0, 128, 0.653061
197, 0, 1, 0, 0, 0, 129, 0.654822
198, 0, 1, 0, 0, 0, 130, 0.656566
199, 0, 1, 0, 0, 0, 131, 0.658291
200, 0, 1, 0, 0, 0, 132, 0.66
201, 0, 1, 0, 0, 0, 133, 0.661692
202, 0, 1, 0, 0, 0, 134, 0.663366
203, 0, 1, 0, 0, 0, 135, 0.665025
204, 0, 1, 0, 0, 0, 136, 0.666667
205, 0, 1, 0, 0, 0, 137, 0.668293
206, 0, 1, 0, 0, 0, 138, 0.669903
207, 0, 1, 0, 0, 0, 139, 0.671498
208, 1, 0, 1, 0, 0, 139, 0.668269
209, 0, 0, 0, 0, 0, 139, 0.665072
210, 0, 1, 0, 0, 0, 140, 0.666667
211, 0, 1, 0, 0, 0, 141, 0.668246
212, 0, 1, 0, 0, 0, 142, 0.669811
213, 0, 1, 0, 0, 0, 143, 0.671362
214, 0, 1, 0, 0, 0, 144, 0.672897
215, 0, 1, 0, 0, 0, 145, 0.674419
216, 0, 1, 0, 0, 0, 146, 0.675926
217, 0, 1, 0, 0, 0, 147, 0.677419
218, 1, 0, 1, 0, 0, 147, 0.674312
219, 0, 0, 0, 0, 0, 147, 0.671233
220, 0, 1, 0, 0, 0, 148, 0.672727
221, 1, 0, 1, 0, 0, 148, 0.669683
222, 0, 0, 0, 0, 0, 148, 0.666667
223, 0, 1, 0, 0, 0, 149, 0.668161
224, 1, 0, 1, 0, 0, 149, 0.665179
225, 0, 0, 0, 0, 0, 149, 0.662222
226, 0, 1, 0, 0, 0, 150, 0.663717
227, 0, 1, 0, 0, 0, 151, 0.665198
228, 0, 1, 0, 0, 0, 152, 0.666667
229, 0, 1, 0, 0, 0, 153, 0.668122
230, 0, 1, 0, 0, 0, 154, 0.669565
231, 0, 1, 0, 0, 0, 155, 0.670996
232, 0, 1, 0, 0, 0, 156, 0.672414
233, 1, 0, 1, 0, 0, 156, 0.669528
234, 0, 0, 0, 0, 0, 156, 0.666667
235, 0, 1, 0, 0, 0, 157, 0.668085
236, 0, 1, 0, 0, 0, 158, 0.669492
237, 0, 1, 0, 0, 0, 159, 0.670886
238, 0, 1, 0, 0, 0, 160, 0.672269
239, 1, 0, 1, 0, 0, 160, 0.669456
240, 0, 0, 0, 0, 0, 160, 0.666667
241, 0, 1, 0, 0, 0, 161, 0.66805
242, 1, 0, 1, 0, 0, 161, 0.665289
243, 0, 0, 0, 0, 0, 161, 0.662551
244, 0, 1, 0, 0, 0, 162, 0.663934
245, 0, 1, 0, 0, 0, 163, 0.665306
246, 0, 1, 0, 0, 0, 164, 0.666667
247, 0, 1, 0, 0, 0, 165, 0.668016
248, 0, 1, 0, 0, 0, 166, 0.669355
249, 0, 1, 0, 0, 0, 167, 0.670683
250, 1, 0, 1, 0, 0, 167, 0.668
251, 0, 0, 0, 0, 0, 167, 0.665339
252, 0, 1, 0, 0, 0, 168, 0.666667
253, 0, 1, 0, 0, 0, 169, 0.667984
254, 0, 1, 0, 0, 0, 170, 0.669291
255, 0, 1, 0, 0, 0, 171, 0.670588
256, 0, 1, 0, 0, 0, 172, 0.671875
257, 0, 1, 0, 0, 0, 173, 0.673152
258, 0, 1, 0, 0, 0, 174, 0.674419
259, 0, 1, 0, 0, 0, 175, 0.675676
260, 0, 1, 0, 0, 0, 176, 0.676923
261, 0, 1, 0, 0, 0, 177, 0.678161
262, 0, 1, 0, 0, 0, 178, 0.679389
263, 0, 1, 0, 0, 0, 179, 0.680608
264, 0, 1, 0, 0, 0, 180, 0.681818
265, 1, 0, 1, 0, 0, 180, 0.679245
266, 0, 0, 0, 0, 0, 180, 0.676692
267, 0, 1, 0, 0, 0, 181, 0.677903
268, 0, 1, 0, 0, 0, 182, 0.679104
269, 0, 1, 0, 0, 0, 183, 0.680297
270, 0, 1, 0, 0, 0, 184, 0.681481
271, 0, 1, 0, 0, 0, 185, 0.682657
272, 0, 1, 0, 0, 0, 186, 0.683824
273, 0, 1, 0, 0, 0, 187, 0.684982
274, 0, 1, 0, 0, 0, 188, 0.686131
275, 0, 1, 0, 0, 0, 189, 0.687273
276, 0, 1, 0, 0, 0, 190, 0.688406
277, 0, 1, 0, 0, 0, 191, 0.689531
278, 0, 1, 0, 0, 0, 192, 0.690647
279, 1, 0, 1, 0, 0, 192, 0.688172
280, 0, 0, 0, 0, 0, 192, 0.685714
281, 1, 0, 1, 0, 0, 192, 0.683274
282, 1, 1, 1, 0, 0, 193, 0.684397
283, 1, 1, 0, 0, 0, 194, 0.685512
284, 0, 1, 0, 0, 0, 195, 0.68662
285, 1, 0, 1, 0, 0, 195, 0.684211
286, 0, 0, 0, 0, 0, 195, 0.681818
287, 1, 0, 1, 0, 0, 195, 0.679443
288, 0, 0, 0, 0, 0, 195, 0.677083
289, 0, 1, 0, 0, 0, 196, 0.678201
290, 0, 1, 0, 0, 0, 197, 0.67931
291, 0, 1, 0, 0, 0, 198, 0.680412
292, 1, 0, 1, 0, 0, 198, 0.678082
293, 0, 0, 0, 0, 0, 198, 0.675768
294, 0, 1, 0, 0, 0, 199, 0.676871
295, 1, 0, 1, 0, 0, 199, 0.674576
296, 0, 0, 0, 0, 0, 199, 0.672297
297, 0, 1, 0, 0, 0, 200, 0.673401
298, 0, 1, 0, 0, 0, 201, 0.674497
299, 0, 1, 0, 0, 0, 202, 0.675585
300, 0, 1, 0, 0, 0, 203, 0.676667
301, 0, 1, 0, 0, 0, 204, 0.677741
302, 0, 1, 1, 0, 0, 205, 0.678808
303, 1, 1, 0, 0, 0, 206, 0.679868
304, 0, 1, 0, 0, 0, 207, 0.680921
305, 0, 1, 0, 0, 0, 208, 0.681967
306, 0, 1, 0, 0, 0, 209, 0.683007
307, 0, 1, 0, 0, 0, 210, 0.684039
308, 1, 0, 1, 0, 0, 210, 0.681818
309, 0, 0, 0, 0, 0, 210, 0.679612
310, 0, 1, 1, 0, 0, 211, 0.680645
311, 1, 1, 1, 0, 0, 212, 0.681672
312, 1, 1, 0, 0, 0, 213, 0.682692
313, 0, 1, 1, 0, 0, 214, 0.683706
314, 0, 0, 0, 0, 0, 214, 0.681529
315, 0, 1, 0, 0, 0, 215, 0.68254
316, 0, 1, 0, 0, 0, 216, 0.683544
317, 0, 1, 0, 0, 0, 217, 0.684543
318, 1, 0, 1, 0, 0, 217, 0.68239
319, 0, 0, 0, 0, 0, 217, 0.680251
320, 0, 1, 0, 0, 0, 218, 0.68125
321, 0, 1, 0, 0, 0, 219, 0.682243
322, 0, 1, 0, 0, 0, 220, 0.68323
323, 0, 1, 0, 0, 0, 221, 0.684211
324, 1, 0, 1, 0, 0, 221, 0.682099
325, 0, 0, 0, 0, 0, 221, 0.68
326, 0, 1, 0, 0, 0, 222, 0.680982
327, 1, 0, 1, 0, 0, 222, 0.678899
328, 0, 0, 0, 0, 0, 222, 0.676829
329, 0, 1, 0, 0, 0, 223, 0.677812
330, 0, 1, 0, 0, 0, 224, 0.678788
331, 0, 1, 0, 0, 0, 225, 0.679758
332, 0, 1, 0, 0, 0, 226, 0.680723
333, 0, 1, 1, 0, 0, 227, 0.681682
334, 0, 0, 0, 0, 0, 227, 0.679641
335, 0, 1, 0, 0, 0, 228, 0.680597
336, 1, 0, 1, 0, 0, 228, 0.678571
337, 0, 0, 0, 0, 0, 228, 0.676558
338, 0, 1, 0, 0, 0, 229, 0.677515
339, 0, 1, 0, 0, 0, 230, 0.678466
340, 0, 1, 1, 0, 0, 231, 0.679412
341, 0, 0, 0, 0, 0, 231, 0.677419
342, 0, 1, 0, 0, 0, 232, 0.678363
343, 0, 1, 0, 0, 0, 233, 0.6793
344, 0, 1, 0, 0, 0, 234, 0.680233
345, 0, 1, 0, 0, 0, 235, 0.681159
346, 1, 0, 1, 0, 0, 235, 0.679191
347, 1, 1, 1, 0, 0, 236, 0.680115
348, 0, 0, 0, 0, 0, 236, 0.678161
349, 0, 1, 0, 0, 0, 237, 0.679083
350, 0, 1, 0, 0, 0, 238, 0.68
351, 0, 1, 0, 0, 0, 239, 0.680912
352, 1, 0, 1, 0, 0, 239, 0.678977
353, 0, 0, 0, 0, 0, 239, 0.677054
354, 0, 1, 0, 0, 0, 240, 0.677966
355, 0, 1, 0, 0, 0, 241, 0.678873
356, 1, 0, 1, 0, 0, 241, 0.676966
357, 0, 0, 0, 0, 0, 241, 0.67507
358, 1, 0, 1, 0, 0, 241, 0.673184
359, 0, 0, 0, 0, 0, 241, 0.671309
360, 0, 1, 0, 0, 0, 242, 0.672222
361, 0, 1, 0, 0, 0, 243, 0.67313
362, 0, 1, 0, 0, 0, 244, 0.674033
363, 0, 1, 0, 0, 0, 245, 0.674931
364, 0, 1, 0, 0, 0, 246, 0.675824
365, 0, 1, 0, 0, 0, 247, 0.676712
366, 0, 1, 0, 0, 0, 248, 0.677596
367, 0, 1, 0, 0, 0, 249, 0.678474
368, 0, 1, 0, 0, 0, 250, 0.679348
369, 0, 1, 0, 0, 0, 251, 0.680217
370, 0, 1, 0, 0, 0, 252, 0.681081
371, 0, 1, 0, 0, 0, 253, 0.681941
372, 1, 0, 1, 0, 0, 253, 0.680108
373, 1, 1, 1, 0, 0, 254, 0.680965
374, 0, 0, 0, 0, 0, 254, 0.679144
375, 1, 0, 1, 0, 0, 254, 0.677333
376, 0, 0, 0, 0, 0, 254, 0.675532
377, 0, 1, 0, 0, 0, 255, 0.676393
378, 0, 1, 0, 0, 0, 256, 0.677249
379, 1, 0, 1, 0, 0, 256, 0.675462
380, 0, 0, 0, 0, 0, 256, 0.673684
381, 0, 1, 0, 0, 0, 257, 0.674541
382, 0, 1, 0, 0, 0, 258, 0.675393
383, 0, 1, 0, 0, 0, 259, 0.67624
384, 0, 1, 0, 0, 0, 260, 0.677083
385, 0, 1, 0, 0, 0, 261, 0.677922
386, 0, 1, 0, 0, 0, 262, 0.678756
387, 1, 0, 1, 0, 0, 262, 0.677003
388, 0, 0, 0, 0, 0, 262, 0.675258
389, 0, 1, 0, 0, 0, 263, 0.676093
390, 1, 0, 1, 0, 0, 263, 0.674359
391, 0, 0, 0, 0, 0, 263, 0.672634
392, 0, 1, 0, 0, 0, 264, 0.673469
393, 0, 1, 0, 0, 0, 265, 0.6743
394, 0, 1, 0, 0, 0, 266, 0.675127
395, 0, 1, 0, 0, 0, 267, 0.675949
396, 0, 1, 0, 0, 0, 268, 0.676768
397, 0, 1, 0, 0, 0, 269, 0.677582
398, 1, 0, 1, 0, 0, 269, 0.675879
399, 0, 0, 0, 0, 0, 269, 0.674185
400, 0, 1, 0, 0, 0, 270, 0.675
401, 1, 0, 1, 0, 0, 270, 0.673317
402, 1, 1, 1, 0, 0, 271, 0.674129
403, 0, 0, 0, 0, 0, 271, 0.672457
404, 0, 1, 0, 0, 0, 272, 0.673267
405, 0, 1, 0, 0, 0, 273, 0.674074
406, 0, 1, 0, 0, 0, 274, 0.674877
407, 0, 1, 0, 0, 0, 275, 0.675676
408, 1, 0, 1, 0, 0, 275, 0.67402
409, 0, 0, 0, 0, 0, 275, 0.672372
410, 0, 1, 0, 0, 0, 276, 0.673171
411, 0, 1, 0, 0, 0, 277, 0.673966
412, 1, 0, 1, 0, 0, 277, 0.67233
413, 1, 1, 1, 0, 0, 278, 0.673123
414, 0, 0, 0, 0, 0, 278, 0.671498
415, 1, 0, 1, 0, 0, 278, 0.66988
416, 1, 1, 0, 0, 0, 279, 0.670673
417, 0, 1, 0, 0, 0, 280, 0.671463
418, 0, 1, 0, 0, 0, 281, 0.672249
419, 0, 1, 0, 0, 0, 282, 0.673031
420, 0, 1, 0, 0, 0, 283, 0.67381
421, 0, 1, 0, 0, 0, 284, 0.674584
422, 0, 1, 0, 0, 0, 285, 0.675355
423, 0, 1, 0, 0, 0, 286, 0.676123
424, 1, 0, 1, 0, 0, 286, 0.674528
425, 0, 0, 0, 0, 0, 286, 0.672941
426, 1, 0, 1, 0, 0, 286, 0.671362
427, 1, 1, 0, 0, 0, 287, 0.672131
428, 1, 0, 1, 0, 0, 287, 0.670561
429, 1, 1, 0, 0, 0, 288, 0.671329
430, 1, 0, 1, 0, 0, 288, 0.669767
431, 0, 0, 0, 0, 0, 288, 0.668213
432, 1, 0, 1, 0, 0, 288, 0.666667
433, 0, 0, 0, 0, 0, 288, 0.665127
434, 0, 1, 0, 0, 0, 289, 0.665899
435, 0, 1, 0, 0, 0, 290, 0.666667
436, 0, 1, 0, 0, 0, 291, 0.667431
437, 0, 1, 0, 0, 0, 292, 0.668192
438, 0, 1, 0, 0, 0, 293, 0.66895
439, 0, 1, 0, 0, 0, 294, 0.669704
440, 0, 1, 0, 0, 0, 295, 0.670455
441, 0, 1, 0, 0, 0, 296, 0.671202
442, 0, 1, 0, 0, 0, 297, 0.671946
443, 0, 1, 0, 0, 0, 298, 0.672686
444, 0, 1, 0, 0, 0, 299, 0.673423
445, 0, 1, 0, 0, 0, 300, 0.674157
446, 0, 1, 0, 0, 0, 301, 0.674888
447, 1, 0, 1, 0, 0, 301, 0.673378
448, 0, 0, 0, 0, 0, 301, 0.671875
449, 0, 1, 0, 0, 0, 302, 0.672606
450, 0, 1, 0, 0, 0, 303, 0.673333
451, 0, 1, 0, 0, 0, 304, 0.674058
452, 0, 1, 0, 0, 0, 305, 0.674779
453, 0, 1, 0, 0, 0, 306, 0.675497
454, 0, 1, 0, 0, 0, 307, 0.676211
455, 0, 1, 0, 0, 0, 308, 0.676923
456, 1, 0, 1, 0, 0, 308, 0.675439
457, 1, 1, 1, 0, 0, 309, 0.676149
458, 0, 0, 0, 0, 0, 309, 0.674672
459, 0, 1, 0, 0, 0, 310, 0.675381
460, 0, 1, 0, 0, 0, 311, 0.676087
461, 0, 1, 0, 0, 0, 312, 0.67679
462, 0, 1, 0, 0, 0, 313, 0.677489
463, 0, 1, 0, 0, 0, 314, 0.678186
464, 0, 1, 0, 0, 0, 315, 0.678879
465, 0, 1, 0, 0, 0, 316, 0.67957
466, 0, 1, 0, 0, 0, 317, 0.680258
467, 1, 0, 1, 0, 0, 317, 0.678801
468, 0, 0, 0, 0, 0, 317, 0.67735
469, 0, 1, 0, 0, 0, 318, 0.678038
470, 0, 1, 0, 0, 0, 319, 0.678723
471, 0, 1, 0, 0, 0, 320, 0.679406
472, 0, 1, 0, 0, 0, 321, 0.680085
473, 0, 1, 0, 0, 0, 322, 0.680761
474, 1, 0, 1, 0, 0, 322, 0.679325
475, 1, 1, 1, 0, 0, 323, 0.68
476, 0, 0, 0, 0, 0, 323, 0.678571
477, 1, 0, 1, 0, 0, 323, 0.677149
478, 0, 0, 0, 0, 0, 323, 0.675732
479, 0, 1, 0, 0, 0, 324, 0.676409
480, 0, 1, 0, 0, 0, 325, 0.677083
481, 0, 1, 0, 0, 0, 326, 0.677755
482, 0, 1, 0, 0, 0, 327, 0.678423
483, 1, 0, 1, 0, 0, 327, 0.677019
484, 0, 0, 0, 0, 0, 327, 0.67562
485, 0, 1, 0, 0, 0, 328, 0.676289
486, 0, 1, 0, 0, 0, 329, 0.676955
487, 0, 1, 0, 0, 0, 330, 0.677618
488, 0, 1, 0, 0, 0, 331, 0.678279
489, 0, 1, 0, 0, 0, 332, 0.678937
490, 0, 1, 0, 0, 0, 333, 0.679592
491, 0, 1, 0, 0, 0, 334, 0.680244
492, 0, 1, 0, 0, 0, 335, 0.680894
493, 0, 1, 0, 0, 0, 336, 0.681542
494, 0, 1, 0, 0, 0, 337, 0.682186
495, 0, 1, 0, 0, 0, 338, 0.682828
496, 0, 1, 0, 0, 0, 339, 0.683468
497, 0, 1, 0, 0, 0, 340, 0.684105
498, 0, 1, 0, 0, 0, 341, 0.684739
499, 0, 1, 0, 0, 0, 342, 0.685371
500, 0, 1, 0, 0, 0, 343, 0.686
501, 0, 1, 0, 0, 0, 344, 0.686627
502, 0, 1, 0, 0, 0, 345, 0.687251
503, 0, 1, 0, 0, 0, 346, 0.687873
504, 1, 0, 1, 0, 0, 346, 0.686508
505, 0, 0, 0, 0, 0, 346, 0.685149
506, 0, 1, 0, 0, 0, 347, 0.685771
507, 1, 0, 1, 0, 0, 347, 0.684418
508, 0, 0, 0, 0, 0, 347, 0.683071
509, 0, 1, 0, 0, 0, 348, 0.683694
510, 0, 1, 0, 0, 0, 349, 0.684314
511, 0, 1, 0, 0, 0, 350, 0.684932
512, 0, 1, 0, 0, 0, 351, 0.685547
513, 1, 0, 1, 0, 0, 351, 0.684211
514, 1, 1, 1, 0, 0, 352, 0.684825
515, 0, 0, 0, 0, 0, 352, 0.683495
516, 0, 1, 0, 0, 0, 353, 0.684109
517, 0, 1, 0, 0, 0, 354, 0.68472
518, 0, 1, 0, 0, 0, 355, 0.685328
519, 0, 1, 0, 0, 0, 356, 0.685934
520, 1, 0, 1, 0, 0, 356, 0.684615
521, 0, 0, 0, 0, 0, 356, 0.683301
522, 0, 1, 0, 0, 0, 357, 0.683908
523, 0, 1, 0, 0, 0, 358, 0.684512
524, 0, 1, 0, 0, 0, 359, 0.685115
525, 0, 1, 0, 0, 0, 360, 0.685714
526, 1, 0, 1, 0, 0, 360, 0.684411
527, 1, 1, 1, 0, 0, 361, 0.685009
528, 0, 0, 0, 0, 0, 361, 0.683712
529, 0, 1, 0, 0, 0, 362, 0.68431
530, 0, 1, 0, 0, 0, 363, 0.684906
531, 0, 1, 0, 0, 0, 364, 0.685499
532, 0, 1, 0, 0, 0, 365, 0.68609
533, 0, 1, 0, 0, 0, 366, 0.686679
534, 1, 0, 1, 0, 0, 366, 0.685393
535, 0, 0, 0, 0, 0, 366, 0.684112
536, 1, 0, 1, 0, 0, 366, 0.682836
537, 1, 1, 1, 0, 0, 367, 0.683426
