cycle, observation, reward, action, explored, explore_rate, total reward, average reward
237, 1, 1, 1, 0, 0, 150, 0.632911
238, 0, 0, 1, 0, 0, 150, 0.630252
239, 1, 1, 1, 0, 0, 151, 0.631799
240, 1, 1, 1, 0, 0, 152, 0.633333
241, 0, 0, 1, 0, 0, 152, 0.630705
242, 1, 1, 1, 0, 0, 153, 0.632231
243, 0, 0, 1, 0, 0, 153, 0.62963
244, 0, 0, 1, 0, 0, 153, 0.627049
245, 1, 1, 1, 0, 0, 154, 0.628571
246, 1, 1, 1, 0, 0, 155, 0.630081
247, 0, 0, 1, 0, 0, 155, 0.62753
248, 1, 1, 1, 0, 0, 156, 0.629032
249, 1, 1, 1, 0, 0, 157, 0.630522
250, 1, 1, 0, 0, 0, 158, 0.632
251, 0, 1, 0, 0, 0, 159, 0.633466
252, 0, 1, 0, 0, 0, 160, 0.634921
253, 1, 0, 0, 0, 0, 160, 0.632411
254, 1, 0, 0, 0, 0, 160, 0.629921
255, 1, 0, 0, 0, 0, 160, 0.627451
256, 0, 1, 0, 0, 0, 161, 0.628906
257, 0, 1, 0, 0, 0, 162, 0.63035
258, 0, 1, 1, 0, 0, 163, 0.631783
259, 1, 1, 1, 0, 0, 164, 0.633205
260, 1, 1, 0, 0, 0, 165, 0.634615
261, 1, 0, 1, 0, 0, 165, 0.632184
262, 1, 1, 1, 0, 0, 166, 0.633588
263, 1, 1, 1, 0, 0, 167, 0.634981
264, 0, 0, 1, 0, 0, 167, 0.632576
265, 1, 1, 1, 0, 0, 168, 0.633962
266, 0, 0, 1, 0, 0, 168, 0.631579
267, 1, 1, 1, 0, 0, 169, 0.632959
268, 1, 1, 1, 0, 0, 170, 0.634328
269, 1, 1, 0, 0, 0, 171, 0.635688
270, 1, 0, 1, 0, 0, 171, 0.633333
271, 1, 1, 1, 0, 0, 172, 0.634686
272, 1, 1, 1, 0, 0, 173, 0.636029
273, 1, 1, 0, 0, 0, 174, 0.637363
274, 0, 1, 1, 0, 0, 175, 0.638686
275, 1, 1, 0, 0, 0, 176, 0.64
276, 1, 0, 1, 0, 0, 176, 0.637681
277, 0, 0, 1, 0, 0, 176, 0.635379
278, 1, 1, 1, 0, 0, 177, 0.636691
279, 1, 1, 1, 0, 0, 178, 0.637993
280, 1, 1, 0, 0, 0, 179, 0.639286
281, 1, 0, 1, 0, 0, 179, 0.637011
282, 1, 1, 1, 0, 0, 180, 0.638298
283, 1, 1, 1, 0, 0, 181, 0.639576
284, 1, 1, 0, 0, 0, 182, 0.640845
285, 1, 0, 1, 0, 0, 182, 0.638596
286, 0, 0, 1, 0, 0, 182, 0.636364
287, 1, 1, 1, 0, 0, 183, 0.637631
288, 1, 1, 1, 0, 0, 184, 0.638889
289, 1, 1, 1, 0, 0, 185, 0.640138
290, 1, 1, 1, 0, 0, 186, 0.641379
291, 1, 1, 1, 0, 0, 187, 0.642612
292, 1, 1, 1, 0, 0, 188, 0.643836
293, 1, 1, 0, 0, 0, 189, 0.645051
294, 1, 0, 1, 0, 0, 189, 0.642857
295, 1, 1, 1, 0, 0, 190, 0.644068
296, 1, 1, 1, 0, 0, 191, 0.64527
297, 0, 0, 1, 0, 0, 191, 0.643098
298, 1, 1, 1, 0, 0, 192, 0.644295
299, 1, 1, 1, 0, 0, 193, 0.645485
300, 0, 0, 1, 0, 0, 193, 0.643333
301, 0, 0, 0, 0, 0, 193, 0.641196
302, 1, 0, 1, 0, 0, 193, 0.639073
303, 1, 1, 0, 0, 0, 194, 0.640264
304, 1, 0, 1, 0, 0, 194, 0.638158
305, 1, 1, 1, 0, 0, 195, 0.639344
306, 0, 0, 1, 0, 0, 195, 0.637255
307, 1, 1, 1, 0, 0, 196, 0.638436
308, 1, 1, 1, 0, 0, 197, 0.63961
309, 0, 0, 1, 0, 0, 197, 0.63754
310, 1, 1, 1, 0, 0, 198, 0.63871
311, 1, 1, 1, 0, 0, 199, 0.639871
312, 1, 1, 0, 0, 0, 200, 0.641026
313, 1, 0, 1, 0, 0, 200, 0.638978
314, 0, 0, 1, 0, 0, 200, 0.636943
315, 1, 1, 1, 0, 0, 201, 0.638095
316, 1, 1, 1, 0, 0, 202, 0.639241
317, 1, 1, 1, 0, 0, 203, 0.640379
318, 1, 1, 1, 0, 0, 204, 0.641509
319, 1, 1, 1, 0, 0, 205, 0.642633
320, 1, 1, 1, 0, 0, 206, 0.64375
321, 1, 1, 0, 0, 0, 207, 0.64486
322, 1, 0, 1, 0, 0, 207, 0.642857
323, 0, 0, 1, 0, 0, 207, 0.640867
324, 1, 1, 1, 0, 0, 208, 0.641975
325, 1, 1, 1, 0, 0, 209, 0.643077
326, 1, 1, 1, 0, 0, 210, 0.644172
327, 1, 1, 1, 0, 0, 211, 0.64526
328, 0, 0, 1, 0, 0, 211, 0.643293
329, 0, 0, 1, 0, 0, 211, 0.641337
330, 1, 1, 1, 0, 0, 212, 0.642424
331, 1, 1, 1, 0, 0, 213, 0.643505
332, 1, 1, 1, 0, 0, 214, 0.644578
333, 1, 1, 1, 0, 0, 215, 0.645646
334, 1, 1, 1, 0, 0, 216, 0.646707
335, 1, 1, 1, 0, 0, 217, 0.647761
336, 1, 1, 1, 0, 0, 218, 0.64881
337, 1, 1, 1, 0, 0, 219, 0.649852
338, 1, 1, 1, 0, 0, 220, 0.650888
339, 1, 1, 1, 0, 0, 221, 0.651917
340, 1, 1, 1, 0, 0, 222, 0.652941
341, 1, 1, 1, 0, 0, 223, 0.653959
342, 1, 1, 1, 0, 0, 224, 0.654971
343, 1, 1, 1, 0, 0, 225, 0.655977
344, 0, 0, 1, 0, 0, 225, 0.65407
345, 1, 1, 1, 0, 0, 226, 0.655072
346, 0, 0, 1, 0, 0, 226, 0.653179
347, 0, 0, 1, 0, 0, 226, 0.651297
348, 1, 1, 1, 0, 0, 227, 0.652299
349, 0, 0, 1, 0, 0, 227, 0.65043
350, 1, 1, 1, 0, 0, 228, 0.651429
351, 1, 1, 1, 0, 0, 229, 0.652422
352, 0, 0, 1, 0, 0, 229, 0.650568
353, 1, 1, 1, 0, 0, 230, 0.651558
354, 1, 1, 1, 0, 0, 231, 0.652542
355, 1, 1, 1, 0, 0, 232, 0.653521
356, 1, 1, 1, 0, 0, 233, 0.654494
357, 0, 0, 1, 0, 0, 233, 0.652661
358, 1, 1, 1, 0, 0, 234, 0.653631
359, 1, 1, 1, 0, 0, 235, 0.654596
360, 0, 0, 1, 0, 0, 235, 0.652778
361, 1, 1, 1, 0, 0, 236, 0.65374
362, 1, 1, 1, 0, 0, 237, 0.654696
363, 1, 1, 1, 0, 0, 238, 0.655647
364, 0, 0, 1, 0, 0, 238, 0.653846
365, 1, 1, 1, 0, 0, 239, 0.654795
366, 1, 1, 1, 0, 0, 240, 0.655738
367, 0, 0, 1, 0, 0, 240, 0.653951
368, 1, 1, 1, 0, 0, 241, 0.654891
369, 1, 1, 1, 0, 0, 242, 0.655827
370, 1, 1, 0, 0, 0, 243, 0.656757
371, 1, 0, 1, 0, 0, 243, 0.654987
372, 1, 1, 1, 0, 0, 244, 0.655914
373, 1, 1, 1, 0, 0, 245, 0.656836
374, 1, 1, 1, 0, 0, 246, 0.657754
375, 1, 1, 0, 0, 0, 247, 0.658667
376, 1, 0, 1, 0, 0, 247, 0.656915
377, 1, 1, 1, 0, 0, 248, 0.657825
378, 1, 1, 1, 0, 0, 249, 0.65873
379, 1, 1, 1, 0, 0, 250, 0.659631
380, 1, 1, 1, 0, 0, 251, 0.660526
381, 1, 1, 0, 0, 0, 252, 0.661417
382, 1, 0, 1, 0, 0, 252, 0.659686
383, 0, 0, 1, 0, 0, 252, 0.657963
384, 1, 1, 1, 0, 0, 253, 0.658854
385, 1, 1, 1, 0, 0, 254, 0.65974
386, 1, 1, 1, 0, 0, 255, 0.660622
387, 1, 1, 1, 0, 0, 256, 0.661499
388, 1, 1, 1, 0, 0, 257, 0.662371
389, 0, 0, 1, 0, 0, 257, 0.660668
390, 1, 1, 1, 0, 0, 258, 0.661538
391, 0, 0, 1, 0, 0, 258, 0.659847
392, 1, 1, 1, 0, 0, 259, 0.660714
393, 1, 1, 1, 0, 0, 260, 0.661578
394, 1, 1, 1, 0, 0, 261, 0.662437
395, 1, 1, 1, 0, 0, 262, 0.663291
396, 1, 1, 1, 0, 0, 263, 0.664141
397, 1, 1, 1, 0, 0, 264, 0.664987
398, 1, 1, 1, 0, 0, 265, 0.665829
399, 1, 1, 1, 0, 0, 266, 0.666667
400, 1, 1, 0, 0, 0, 267, 0.6675
401, 1, 0, 1, 0, 0, 267, 0.665835
402, 1, 1, 1, 0, 0, 268, 0.666667
403, 1, 1, 1, 0, 0, 269, 0.667494
404, 1, 1, 1, 0, 0, 270, 0.668317
405, 1, 1, 1, 0, 0, 271, 0.669136
406, 0, 0, 1, 0, 0, 271, 0.667488
407, 1, 1, 1, 0, 0, 272, 0.668305
408, 1, 1, 1, 0, 0, 273, 0.669118
409, 0, 0, 1, 0, 0, 273, 0.667482
410, 1, 1, 1, 0, 0, 274, 0.668293
411, 1, 1, 1, 0, 0, 275, 0.6691
412, 0, 0, 1, 0, 0, 275, 0.667476
413, 1, 1, 1, 0, 0, 276, 0.668281
414, 1, 1, 1, 0, 0, 277, 0.669082
415, 1, 1, 1, 0, 0, 278, 0.66988
416, 1, 1, 1, 0, 0, 279, 0.670673
417, 1, 1, 1, 0, 0, 280, 0.671463
418, 0, 0, 1, 0, 0, 280, 0.669856
419, 1, 1, 1, 0, 0, 281, 0.670644
420, 1, 1, 1, 0, 0, 282, 0.671429
421, 0, 0, 1, 0, 0, 282, 0.669834
422, 1, 1, 1, 0, 0, 283, 0.670616
423, 1, 1, 1, 0, 0, 284, 0.671395
424, 0, 0, 1, 0, 0, 284, 0.669811
425, 1, 1, 1, 0, 0, 285, 0.670588
426, 0, 0, 1, 0, 0, 285, 0.669014
427, 1, 1, 1, 0, 0, 286, 0.669789
428, 1, 1, 1, 0, 0, 287, 0.670561
429, 1, 1, 1, 0, 0, 288, 0.671329
430, 1, 1, 1, 0, 0, 289, 0.672093
431, 1, 1, 1, 0, 0, 290, 0.672854
432, 1, 1, 1, 0, 0, 291, 0.673611
433, 0, 0, 1, 0, 0, 291, 0.672055
434, 1, 1, 1, 0, 0, 292, 0.672811
435, 1, 1, 1, 0, 0, 293, 0.673563
436, 1, 1, 1, 0, 0, 294, 0.674312
437, 1, 1, 1, 0, 0, 295, 0.675057
438, 1, 1, 1, 0, 0, 296, 0.675799
439, 1, 1, 1, 0, 0, 297, 0.676538
440, 0, 0, 1, 0, 0, 297, 0.675
441, 1, 1, 1, 0, 0, 298, 0.675737
442, 1, 1, 1, 0, 0, 299, 0.676471
443, 1, 1, 1, 0, 0, 300, 0.677201
444, 1, 1, 0, 0, 0, 301, 0.677928
445, 0, 1, 1, 0, 0, 302, 0.678652
446, 1, 1, 0, 0, 0, 303, 0.679372
447, 1, 0, 1, 0, 0, 303, 0.677852
448, 1, 1, 1, 0, 0, 304, 0.678571
449, 1, 1, 1, 0, 0, 305, 0.679287
450, 1, 1, 1, 0, 0, 306, 0.68
451, 1, 1, 1, 0, 0, 307, 0.68071
452, 1, 1, 1, 0, 0, 308, 0.681416
453, 1, 1, 1, 0, 0, 309, 0.682119
454, 1, 1, 1, 0, 0, 310, 0.682819
455, 1, 1, 1, 0, 0, 311, 0.683516
456, 1, 1, 1, 0, 0, 312, 0.684211
457, 1, 1, 1, 0, 0, 313, 0.684902
458, 1, 1, 1, 0, 0, 314, 0.68559
459, 1, 1, 1, 0, 0, 315, 0.686275
460, 1, 1, 1, 0, 0, 316, 0.686957
461, 1, 1, 1, 0, 0, 317, 0.687636
462, 1, 1, 0, 0, 0, 318, 0.688312
463, 1, 0, 1, 0, 0, 318, 0.686825
464, 1, 1, 1, 0, 0, 319, 0.6875
465, 0, 0, 1, 0, 0, 319, 0.686022
466, 0, 0, 1, 0, 0, 319, 0.684549
467, 1, 1, 1, 0, 0, 320, 0.685225
468, 0, 0, 1, 0, 0, 320, 0.683761
469, 1, 1, 1, 0, 0, 321, 0.684435
470, 1, 1, 1, 0, 0, 322, 0.685106
471, 1, 1, 1, 0, 0, 323, 0.685775
472, 1, 1, 1, 0, 0, 324, 0.686441
473, 0, 0, 1, 0, 0, 324, 0.684989
474, 0, 0, 1, 0, 0, 324, 0.683544
475, 1, 1, 1, 0, 0, 325, 0.684211
476, 1, 1, 1, 0, 0, 326, 0.684874
477, 1, 1, 1, 0, 0, 327, 0.685535
478, 1, 1, 1, 0, 0, 328, 0.686192
479, 1, 1, 1, 0, 0, 329, 0.686848
480, 1, 1, 1, 0, 0, 330, 0.6875
481, 1, 1, 1, 0, 0, 331, 0.68815
482, 1, 1, 1, 0, 0, 332, 0.688797
483, 1, 1, 1, 0, 0, 333, 0.689441
484, 0, 0, 1, 0, 0, 333, 0.688017
485, 1, 1, 1, 0, 0, 334, 0.68866
486, 1, 1, 1, 0, 0, 335, 0.6893
487, 1, 1, 1, 0, 0, 336, 0.689938
488, 1, 1, 0, 0, 0, 337, 0.690574
489, 0, 1, 1, 0, 0, 338, 0.691207
490, 1, 1, 1, 0, 0, 339, 0.691837
491, 1, 1, 0, 0, 0, 340, 0.692464
492, 1, 0, 1, 0, 0, 340, 0.691057
493, 1, 1, 1, 0, 0, 341, 0.691684
494, 1, 1, 1, 0, 0, 342, 0.692308
495, 1, 1, 1, 0, 0, 343, 0.692929
496, 0, 0, 1, 0, 0, 343, 0.691532
497, 0, 0, 1, 0, 0, 343, 0.690141
498, 1, 1, 1, 0, 0, 344, 0.690763
499, 1, 1, 1, 0, 0, 345, 0.691383
500, 1, 1, 1, 0, 0, 346, 0.692
501, 0, 0, 1, 0, 0, 346, 0.690619
502, 1, 1, 1, 0, 0, 347, 0.691235
503, 0, 0, 1, 0, 0, 347, 0.689861
504, 1, 1, 1, 0, 0, 348, 0.690476
505, 0, 0, 1, 0, 0, 348, 0.689109
506, 1, 1, 1, 0, 0, 349, 0.689723
507, 1, 1, 1, 0, 0, 350, 0.690335
508, 0, 0, 1, 0, 0, 350, 0.688976
509, 1, 1, 1, 0, 0, 351, 0.689587
510, 1, 1, 1, 0, 0, 352, 0.690196
511, 0, 0, 1, 0, 0, 352, 0.688845
512, 0, 0, 1, 0, 0, 352, 0.6875
513, 1, 1, 1, 0, 0, 353, 0.688109
514, 0, 0, 1, 0, 0, 353, 0.68677
515, 1, 1, 1, 0, 0, 354, 0.687379
516, 0, 0, 1, 0, 0, 354, 0.686047
517, 1, 1, 1, 0, 0, 355, 0.686654
518, 0, 0, 1, 0, 0, 355, 0.685328
519, 1, 1, 1, 0, 0, 356, 0.685934
520, 1, 1, 1, 0, 0, 357, 0.686538
521, 1, 1, 1, 0, 0, 358, 0.68714
522, 1, 1, 1, 0, 0, 359, 0.687739
523, 1, 1, 0, 0, 0, 360, 0.688337
524, 1, 0, 1, 0, 0, 360, 0.687023
525, 1, 1, 1, 0, 0, 361, 0.687619
526, 1, 1, 1, 0, 0, 362, 0.688213
527, 1, 1, 1, 0, 0, 363, 0.688805
528, 1, 1, 1, 0, 0, 364, 0.689394
529, 1, 1, 1, 0, 0, 365, 0.689981
530, 1, 1, 1, 0, 0, 366, 0.690566
531, 0, 0, 1, 0, 0, 366, 0.689266
532, 1, 1, 1, 0, 0, 367, 0.68985
533, 1, 1, 1, 0, 0, 368, 0.690432
534, 1, 1, 1, 0, 0, 369, 0.691011
535, 1, 1, 1, 0, 0, 370, 0.691589
536, 1, 1, 0, 0, 0, 371, 0.692164
537, 1, 0, 1, 0, 0, 371, 0.690875
